rating,userID,productID,userIDIndex,productIDIndex
5.0,ANDTEELZMNGYV,B0013BKDO8,10589.0,0.0
5.0,A38LHIAC52T0UH,B0013EI054,945.0,1821.0
5.0,A2CTKIUE1D8AAU,B0013HCHFA,8130.0,2069.0
5.0,AXE83MK90ZEVZ,B0013THFDC,10934.0,5151.0
5.0,AALZ1BSS1YCOS,B0013U75B8,10174.0,14.0
5.0,AS6ORYXXHYCH4,B0014DEXNM,10750.0,728.0
5.0,A2RQPT1FHEFOK2,B0015NV5BE,8591.0,729.0
5.0,A2O4Y3QOPHS6H5,B001766LZO,531.0,4.0
5.0,A33UJKYS2F71IO,B00176D49U,9001.0,238.0
5.0,A10LWFKVC21F82,B0017D3RIQ,2747.0,730.0
5.0,A2SZVE3BF0BK3P,B0017VJ4IK,3396.0,2363.0
4.0,A1RV1VT8QMZTTS,B000ILG1J0,849.0,530.0
5.0,A3NYBI5VMVEEIK,B000ILG1J0,5795.0,530.0
4.0,ASJG3EMFTR28Z,B000ILG0TQ,10766.0,211.0
5.0,A399JBE7QQKBQI,B000JFL7RG,7.0,2346.0
1.0,A2H0T0PY5IMEFX,B000KL3WJU,895.0,3622.0
3.0,A280YEMJ8980RK,B000MOI9G6,7954.0,294.0
5.0,A2GJX2KCUSR0EI,B000MVZ020,894.0,887.0
4.0,ACT8VYNWHKB1H,B000NHZZ2I,6088.0,244.0
5.0,A1R2QP8GZE42H,B000OQTFN8,4567.0,1137.0
4.0,A2DXENZNO2JT4F,B000S8AAAO,527.0,2059.0
3.0,AKWINWR4BSBSJ,B000WR034O,3974.0,684.0
5.0,A1GG0ZDBQ9553Q,B000Z9DCF6,1998.0,25.0
5.0,AC1HV0N66FAWS,B0010VOJHS,6067.0,97.0
3.0,A2D3TLK5UQED6A,B0011YY9YM,3253.0,39.0
5.0,A2Y5Z6PPHRFLMI,B0012DNFP6,8798.0,206.0
5.0,AI757Z7LWG3AS,B0012OELRG,6169.0,2713.0
5.0,A1QW207GR4R37A,B0012TYTH8,7404.0,725.0
4.0,A5KN642FIDLE1,B0013CCCAK,9996.0,207.0
5.0,A30ZRJ3LK7PUJ4,B0013BKDO8,5392.0,0.0
5.0,A3GQTZNMN5CV7I,B0013BKDO8,9429.0,0.0
4.0,A10JSSG1ECF7IQ,B0013HJAD2,1388.0,1147.0
2.0,AJLZKIJUJBYZ0,B0013HQ67K,10463.0,5279.0
5.0,A81D82ZIC4DEM,B0013HT2QW,10079.0,11.0
5.0,AA0S2JFTU3CWR,B0013J1UJW,2582.0,77.0
5.0,A2BYV7S1QP2YIG,B0013U75B8,4966.0,14.0
5.0,AR24YRAWNEKA9,B0014C09XG,10703.0,434.0
5.0,A2YPV95SDAAJCS,B0015BABE8,8822.0,5155.0
4.0,A15GWKBYYAEFY5,B0016H12KS,2792.0,1148.0
5.0,A56JDOUVVFKXC,B001764OQC,9982.0,408.0
5.0,A8UJJXA755B2I,B001766LZO,6010.0,4.0
4.0,A30318WGT9HROS,B001766LZO,3474.0,4.0
5.0,A3M8LFDLC6JQUG,B001769IRW,1734.0,9.0
5.0,A1OWEB8I6YC1EP,B000IJU1ZW,3000.0,3611.0
5.0,A2O35EEQF3IAZ3,B000ILG0TQ,1191.0,211.0
5.0,A2QICG9O1B0NHD,B000IYKL3O,5226.0,4256.0
5.0,A2Y17G2VPPFEO1,B000JJPA66,1218.0,293.0
5.0,A1ET544XF0EFL2,B000K7IWDK,1438.0,213.0
5.0,A1Z6LY8JC42JE0,B000KIEPSA,7672.0,262.0
5.0,A2O69TQSSB6VUZ,B000LNXS1O,532.0,4273.0
5.0,A2RQOO8VYAEZZG,B000LPN3YY,912.0,1336.0
5.0,A1K94LXX833JTT,B000LPN3YY,4435.0,1336.0
5.0,A2WUHKA1I75SL3,B000M2SQ98,1215.0,2691.0
5.0,A3T4PAWUW2I7M7,B000NHTONY,9842.0,3637.0
5.0,A133FF52ZXT6MS,B000NHZZ2I,4164.0,244.0
5.0,A46OWSCH5KZ4V,B000OFKDXA,5924.0,1638.0
5.0,A2W2O8W4S7HRJM,B000P49BX8,8713.0,43.0
5.0,A3N391F6UEZ2J8,B000P4LL72,1285.0,1478.0
1.0,AO9UNKQG83BUP,B000Q3CGL2,10617.0,4292.0
5.0,AJCHGS1GND4OA,B000QFN3EE,1828.0,1342.0
5.0,A2U0LY01LK9C3E,B000SBLM1C,2319.0,122.0
5.0,AHG0N8GME19U6,B000VBGG42,3937.0,1343.0
5.0,AV51GQV87LPY4,B000VBGG42,2709.0,1343.0
5.0,AGVDI7RLT24WJ,B0001MSC84,10384.0,2.0
5.0,A203OCQQ12MAVT,B000ZM9P90,1126.0,464.0
5.0,A17HAF70IYS8QO,B0010VOJHS,6734.0,97.0
5.0,A3U7SU84ZBL6R7,B0012BV21W,9877.0,194.0
5.0,A3FSJK09VOFE00,B0012TYTH8,9396.0,725.0
5.0,A1YHEWRKR18D68,B0013808U0,2124.0,1146.0
4.0,A3QO6KZMWQFR6Y,B001381E8A,2507.0,1238.0
1.0,A3IOQ7NVVLAUEE,B0013A6HJO,3671.0,5148.0
5.0,AV4FF5Y33FHSH,B0013BKDO8,10856.0,0.0
5.0,A173YMJ9XFVRSY,B0013BKDO8,2813.0,0.0
5.0,AAYVZ6BZ5K3W1,B0013BKDO8,10185.0,0.0
5.0,A1MWUWOO3LA1RI,B0013BKDO8,7278.0,0.0
5.0,A3IG5BGZC7X1PS,B0013BKDO8,5678.0,0.0
5.0,A2VW4RVOP6GN04,B0013HT2QW,8709.0,11.0
5.0,A1XTIPZ2GA9C98,B0013U75B8,4689.0,14.0
4.0,A2ES185YQOZDCW,B0015DLMOO,8201.0,138.0
5.0,A27N51QVYE5WJ3,B0015E2FDK,2180.0,28.0
5.0,A18GK0BBRV27OF,B0015GA102,4241.0,537.0
5.0,A34A4TZF9I3IHI,B0015T0LZO,5447.0,538.0
5.0,A3U3KFWMG0PBO6,B001766LZO,245.0,4.0
5.0,A1LLQICFHI4WO7,B001769ILS,141.0,409.0
5.0,A28ZCI6F3R7TBV,B000IN1B8E,4912.0,1132.0
4.0,A18BRB2EVDTF2J,B000K7GREQ,2828.0,261.0
5.0,A2KR95DSTOHJ1S,B000LGPD64,5124.0,40.0
5.0,A1ZCSSCAGBCD49,B000LPN3YY,7678.0,1336.0
5.0,A1RRJND5A18Q7B,B000MFDGVI,4584.0,134.0
5.0,A2NJNK9CWO9PSZ,B000MFDGVI,5173.0,134.0
5.0,A3V0D97QKXDN5R,B000MW1IPM,162.0,3632.0
5.0,A94QJ3Z8G7936,B000MW6F7S,2577.0,1229.0
5.0,A2Q2VUSLNM0MUP,B000NCS6GK,127.0,4278.0
5.0,A3T4PAWUW2I7M7,B000NHTPEW,9842.0,2692.0
5.0,A3P09GI06CGD3B,B000NI06G2,159.0,429.0
5.0,A1S2HFM1C5VOMO,B000NI06G2,7442.0,429.0
5.0,AKVKGHXC0IFXX,B000P8VTNY,6217.0,722.0
5.0,A3JS5M6JRD3KV5,B000PHCEM0,1729.0,3124.0
5.0,A36IA1B2D2Q1LI,B000PSDTOQ,5475.0,4291.0
2.0,A2E6AHFDJ3JBAZ,B000PSDID8,83.0,532.0
3.0,A3JPMWY0V0L2C5,B000QDEQQU,3684.0,4294.0
5.0,A3KUYKIJFK5W60,B000SN6GES,5732.0,1140.0
4.0,A5IALBY2QXSS,B000UCIGCW,2558.0,1641.0
5.0,A15RDPS9NWMOB3,B000VTQM70,4198.0,91.0
3.0,A1S5SNUWS4P7W9,B000VTQM70,2079.0,91.0
3.0,AJ1MKJIGOXOOB,B0001MSC84,10449.0,2.0
5.0,A2UU3TQD379THD,B000Z9DCF6,915.0,25.0
3.0,AHFWJDTF4V5SK,B000Z9DCF6,2632.0,25.0
5.0,A13SIMPN41RFMV,B000ZN30U4,118.0,534.0
5.0,AT57S3QGZE055,B00100I074,6373.0,2709.0
3.0,A179MZAHOZ5FMF,B0010EED30,6728.0,3659.0
5.0,ABCC3248G75RY,B00111V9NO,10194.0,328.0
4.0,A2JRN5W2P4AX03,B0011Z82YO,8354.0,636.0
2.0,A2O1OCGUR6V1K,B0012BV21W,1626.0,194.0
1.0,A1YUSBXUH17NIG,B0013AZ4R0,7660.0,596.0
5.0,A2WBW0FRV2YI0E,B0013CM0KW,8727.0,1486.0
5.0,A3977OZLNA8LCB,B0013E2AQY,237.0,62.0
5.0,A1GBU479WXR7UG,B0013E2AQY,120.0,62.0
4.0,AHT6REY7TMPJI,B0013E2AQY,1345.0,62.0
4.0,A2CVGAHIPK8HJT,B0013E2AQY,8131.0,62.0
5.0,A3UESPOZ88S5RK,B0013U75B8,9887.0,14.0
5.0,AWPXPOUUQZYRN,B0014DEXNM,10915.0,728.0
5.0,AFOX6IY3GBV6O,B0015DLMOO,10351.0,138.0
5.0,A1NCM4VFYOIDBA,B0015DLMOO,498.0,138.0
5.0,A3MY4TZI3R7A1L,B0015T97JK,9642.0,5158.0
5.0,A31A1RM9B7PRLF,B001766LZO,715.0,4.0
4.0,A1UX85JUJ6ZVKA,B0017DETBA,7530.0,271.0
5.0,A1PWRVU8YCZKV7,B000ILJZN4,7371.0,212.0
5.0,A1ZY6T21YRQX2S,B000IZY4WW,2127.0,3110.0
5.0,A19MJJRKKX57W5,B000JFFEFW,6805.0,2345.0
5.0,A2RG1B0K8YBJ4A,B000JJPA66,151.0,293.0
5.0,A21759V1OAPLEN,B000K2HO1Q,3129.0,3617.0
5.0,A3KCWRDP92J9KY,B000KKM20Q,5720.0,4265.0
1.0,A1JS6UMCBBYKNU,B000KKVWF2,7155.0,2688.0
5.0,A2ZYG9PBXZIT49,B000LDDOXG,8863.0,2048.0
5.0,A2YS46W9S4SKXB,B000MFDGVI,8825.0,134.0
5.0,A3NGABXDIB0POU,B000NI06G2,36.0,429.0
4.0,A3BJIYWI6Q5ZOK,B000NV4DJA,2425.0,3638.0
2.0,A1FYBCMALELTV5,B000OQQVHG,1992.0,4285.0
5.0,A13MV5C3JJ40LH,B000P49BX8,4168.0,43.0
5.0,A35X0IEBCKCVBL,B000R92HO6,2392.0,2355.0
4.0,A15BPK44FQFJP5,B000S75K7S,6666.0,3645.0
5.0,A1P7ANZ8I520C1,B000S7ZSTS,178.0,1139.0
5.0,A1J4XH7JRSXMOI,B000SBLM1C,2930.0,122.0
4.0,A399JBE7QQKBQI,B000SZ3RES,7.0,3126.0
5.0,A1Z6AGB2O7L979,B000TG9ZKG,7671.0,820.0
4.0,A1BKJ1WQAAAD8Z,B000UTTIW2,4288.0,2060.0
2.0,A2L41PLWVW8G6E,B000UV6ZPS,192.0,533.0
5.0,A1VISNXFH4DAO9,B000WGHZYG,7555.0,35.0
5.0,AUQLYAUZ2V6ZO,B0001MSC84,6404.0,2.0
5.0,AEL7MCK495E0O,B000Z9DCF6,2612.0,25.0
5.0,A1RPDOC1XQYN29,B000Z9C2JI,7430.0,5131.0
4.0,AJ2ICMO59T3H,B0012NJYE2,2641.0,5218.0
4.0,A691XU34BVWME,B0012TYTH8,5962.0,725.0
5.0,A3KQQLXDFK56PE,B0012YO0Z4,3692.0,2358.0
3.0,A12VOLVO7YGT47,B0013BKDO8,2770.0,0.0
5.0,A3VXIMRSS0E5O3,B0013BKDO8,9925.0,0.0
5.0,A3QTDACRDGGS8C,B0013BKDO8,9751.0,0.0
5.0,A1KBKD859P9Q,B0013GB0EU,7178.0,394.0
5.0,A15ZERT7IBBYA0,B0013HT2QW,2797.0,11.0
5.0,A2E6AHFDJ3JBAZ,B0015YJIY4,83.0,312.0
5.0,A3PYZWD58W3FP0,B001766LZO,244.0,4.0
5.0,A2XY7BJVSETBDF,B001769ILS,922.0,409.0
4.0,A3F8T3BRXRX5P3,B0017PWVO0,356.0,559.0
5.0,AGG203OTK82YD,B000I5LDVC,10371.0,883.0
5.0,A2YQ5FW37QT9EC,B000IJYRJ8,5354.0,2686.0
4.0,A39Z8ABDZ54ILD,B000ILG0M8,5533.0,1226.0
5.0,AZTR7IC4Z9PX5,B000J2DI2Q,1888.0,819.0
4.0,A2MD1C2N050EWT,B000JQG338,1617.0,4262.0
4.0,A3B0IGJ7W6LV5D,B000KIEPSA,3586.0,262.0
5.0,A3TUZOPRGXXI0W,B000KM31CC,3787.0,2047.0
4.0,A16QJ424UMZVWR,B000KZUTDS,2809.0,3623.0
5.0,A3COVUOJMLQBL9,B000LGPD64,2434.0,40.0
5.0,A1PLK3E440QB8Z,B000LWXQ0I,7358.0,1337.0
5.0,A3VPAMM2A2Z8J9,B000NI06G2,1305.0,429.0
5.0,A12YPS95KFR0SF,B000NIZYHI,4160.0,635.0
3.0,A8K5I4MF6QCGJ,B000OFKDXA,6003.0,1638.0
5.0,A19EYX1FK0D3AO,B000OVHWLK,2839.0,1232.0
5.0,A3977OZLNA8LCB,B000PCEUW2,237.0,1639.0
5.0,A37VURRXOFJ80X,B000QC6FVK,9138.0,4293.0
5.0,A38TAUHSK4J9OU,B000QFN3EE,5515.0,1342.0
4.0,A1IOV6JVGGGKPT,B000SKX0N6,2926.0,463.0
5.0,A3SOCYNC7KO32C,B000TGSPV6,9823.0,201.0
2.0,A1BQ5L09WM911W,B000UV6ZPS,6891.0,533.0
5.0,A3J0PMHOP3LPET,B000UV6ZPS,3679.0,533.0
5.0,AKKBY9VWLMP6E,B000VTQM70,468.0,91.0
5.0,ASDMS3BDG815H,B0001MSC84,10759.0,2.0
4.0,AP6L54VTCJKCQ,B000WJ4XXY,6301.0,888.0
4.0,A2V3THN58CDZLC,B0001MSC84,1211.0,2.0
5.0,A1LK244BNNK8IJ,B0001MSC84,4458.0,2.0
5.0,AGSKLP8DZ4WIK,B000Z9DCF6,10380.0,25.0
5.0,A3IULQ4N5W3G93,B000ZTEPWU,9499.0,5.0
4.0,ANWCUYW8T13KO,B001381E8A,6269.0,1238.0
5.0,A28N2AWOVO2PB,B0013TVEWA,3213.0,170.0
5.0,A21Y4M6WIFYXY0,B0013VDA7A,7769.0,3668.0
5.0,A24VETXLTZA15L,B001766LZO,4824.0,4.0
5.0,A3CIUOJXQ5VDQ2,B00178MO58,560.0,90.0
5.0,A2IW4GZ1S3QUV8,B0017D3RIQ,1176.0,730.0
5.0,A285EB2IL8KYNQ,B000JJPA66,4899.0,293.0
5.0,A2U7GSC1T5LXJL,B000JJPA66,2321.0,293.0
5.0,A2VH7TANP6R67R,B000K7M37G,8690.0,774.0
5.0,A1O1GU4PXDI43K,B000LDE9C6,2989.0,359.0
5.0,AZP8DAHJCFWPH,B000LDDOXG,6488.0,2048.0
5.0,A23ONMGKEWDG4M,B000LFVFA8,4800.0,2049.0
5.0,A2GJBC8ICMZG4L,B000LGPD64,8255.0,40.0
5.0,A37A9LAN8BKSYW,B000M2SQ98,942.0,2691.0
5.0,A261P36T13YP98,B000MFDGVI,226.0,134.0
5.0,A2W2O8W4S7HRJM,B000MOI9G6,8713.0,294.0
3.0,A1RJKTYC03L0JY,B000NNINBW,1487.0,2055.0
5.0,A3639Z6O5JBLIZ,B000NV8T5Y,5472.0,462.0
5.0,A2Q68X3CN0VZLX,B000OQP1K4,1631.0,3120.0
2.0,AKTZ6F83E7M78,B000P49BX8,1352.0,43.0
5.0,A3L1VJMHFWONCB,B000P49BX8,0.0,43.0
5.0,A3U5HKDHPYBAK3,B000P8VTNY,754.0,722.0
5.0,A69ZC6I3VP2B4,B000QDC7T8,3841.0,1341.0
5.0,A27HBI9I461OHA,B000TG60GS,7945.0,3128.0
5.0,A3L1VJMHFWONCB,B000TQEX30,0.0,2704.0
5.0,A199NALGVU18GL,B000W0TTJQ,6796.0,946.0
5.0,A1R52NR9V93ULO,B0001MSC84,2068.0,2.0
5.0,A31D95FNI0350P,B000YZAUE2,549.0,1142.0
4.0,A1QE0K4SGHPJ6J,B000Z9DCF6,4548.0,25.0
5.0,A3ARI37PAELY63,B000ZTEPWU,9238.0,5.0
4.0,A2K4W5KAT62SF,B0011YY9YM,3319.0,39.0
3.0,A365PBEOWM7EI7,B0013B1XHE,5.0,1239.0
5.0,ARY22H5ABB5I4,B0013BKDO8,6354.0,0.0
5.0,A1OG8VF8AJGCDM,B0013BKDO8,4511.0,0.0
5.0,A1NDMKM57AOAMJ,B0013BKDO8,4493.0,0.0
5.0,A1YUHQ7G2XJ82E,B0013BKDO8,4715.0,0.0
5.0,A326BMSKB0P4BK,B0013CQ6DY,8941.0,597.0
5.0,AT8SEBZQV4BDP,B0013BKDO8,10789.0,0.0
5.0,A2WA5CY7NZ85F5,B0013E2AQY,5313.0,62.0
5.0,A17VZMM5NR9SWG,B0013HJBA4,625.0,17.0
5.0,A2W4NZAGD8BICP,B0013HT2QW,5310.0,11.0
5.0,ADD4QA9WBEPAU,B0013HT2QW,767.0,11.0
5.0,A393PHX1YCW0B,B0015E2FDK,9176.0,28.0
5.0,A33LOB9RX3BDJ3,B001769IRW,351.0,9.0
5.0,A1KVGKZVBQLJQ,B00176D49U,497.0,238.0
2.0,A3BG0NN0SIO1E7,B0017JHYV6,5557.0,777.0
5.0,A17VX93L2OTSA8,B000ILG0M8,1942.0,1226.0
5.0,A1C5TCCR2IGKBU,B000ILJZN4,387.0,212.0
4.0,A1M6YAC8LOFIUV,B000IN1B8E,7253.0,1132.0
5.0,A1I7ELA3EEUBC,B000IZY4PO,7108.0,260.0
5.0,AZAC8O310IK4E,B000J5KOIE,1886.0,4260.0
5.0,A3MCIAFO37VH14,B000JJPA66,5764.0,293.0
4.0,A2J17D1N8AXW7N,B000KKVL6C,1177.0,99.0
5.0,A2GAADJ9YMV9EU,B000KPKBOA,3279.0,2689.0
5.0,AM1U4C3Q0NGP6,B000LDPX7Q,6240.0,1027.0
4.0,A1UJBDNJYUJOJY,B000LWXB44,7513.0,428.0
3.0,A1VUL1CUI4ACK9,B000MAJ18A,7565.0,3629.0
5.0,A29HMA1ATAK4MB,B000MN3GQ0,521.0,3631.0
5.0,A1CFCQ8VIWSHCT,B000N3209S,6920.0,2348.0
5.0,AX9VPRY2Z5Q14,B000NHZZ2I,1872.0,244.0
5.0,AHSF0VV0VQH6N,B000OQTFN8,10410.0,1137.0
4.0,A2GYV87WW0DMSN,B000OUZB8W,1593.0,3122.0
5.0,A3C0T9MMPKF4YW,B000OVHWLK,5568.0,1232.0
1.0,A1KHC4ZDME65CH,B000VLY7UM,2023.0,944.0
5.0,A2DH8N83KE8O5S,B000WGHZYG,333.0,35.0
5.0,A3MHX1DPO1GUX9,B000WHPVC8,1739.0,23.0
5.0,A1ALFLX3ZYMDOS,B000WHPVC8,6840.0,23.0
5.0,A3SMPD55KUI1JW,B0001MSC84,5869.0,2.0
5.0,A37SF5X99YMFVM,B0001MSC84,9133.0,2.0
5.0,A2DTSVDJIFQN68,B000Y1DTRG,8167.0,889.0
5.0,A1UJBDNJYUJOJY,B000Z5E6DC,7513.0,3657.0
5.0,A75NM7FQOCQPT,B0011DR7II,10048.0,297.0
5.0,A1MRAZ0H2HH7CE,B0012BV21W,175.0,194.0
5.0,A2N7LHIVITGQBU,B0013BKDO8,8459.0,0.0
5.0,AGQUB4UDDT93I,B0013BKDO8,10377.0,0.0
3.0,AML2Y0FRVP25Y,B0013BKDO8,6255.0,0.0
5.0,AXIBHUHK1EVVY,B0013BKDO8,4106.0,0.0
5.0,A2UTDL2PC1QZQ9,B0013HCF2A,3413.0,1487.0
3.0,A2UFLDRFOZW8UL,B0013HJBA4,1210.0,17.0
2.0,A3AFTBFBPX8TOT,B0013U75B8,5538.0,14.0
5.0,A3ZMLS003X3RA,B001766LZO,5921.0,4.0
5.0,A35X2A6QGEKIQP,B001769ISQ,2393.0,188.0
5.0,AFD14CSDPH46Z,B000I3PUE0,3918.0,882.0
5.0,AJ0WSX44T7W72,B000L8BHJE,1008.0,2690.0
3.0,A1VR1S8DA8ODKL,B000LVMJ7U,508.0,1810.0
4.0,A1RTAG101IYPX6,B000LWXQ0I,4585.0,1337.0
3.0,A2PURYH2FKXQAR,B000N562FE,533.0,4277.0
5.0,A3Q2BV3HE749CA,B000OM9J2O,9732.0,3118.0
5.0,A7SVCCHDG9YP7,B000P49BX8,14.0,43.0
5.0,A367HR9AR2KVRG,B000P8VTNY,3537.0,722.0
4.0,A20BHA430QDYV2,B000QC0XZO,1127.0,295.0
5.0,A2PU80LCKRMC9X,B000QV02X8,1198.0,683.0
5.0,A3NG7X4APIV649,B000ROQK3A,3725.0,497.0
5.0,A2TYI71R8SB69K,B000S13ORW,428.0,2702.0
5.0,A9X96HK9LDUN5,B000SKF9VW,6031.0,3646.0
5.0,A1OPSKKMKPJWKD,B000TGEFV0,2997.0,1481.0
4.0,A3IZU5OTB4V5RM,B000ULYEGK,5695.0,3647.0
5.0,A1UA3LWTRNGP02,B000UTTIW2,1498.0,2060.0
5.0,ADMJWDBE9COJ4,B000VKJAAU,6100.0,1816.0
5.0,A22OO4JFQ3M04I,B0011G20QY,4781.0,432.0
5.0,AFR1P8C981BO9,B0011YY9YM,6134.0,39.0
5.0,A3VAZFK205S7KL,B0012BV21W,2535.0,194.0
5.0,A1E24MNJ11I6SS,B0013AX6FC,6972.0,595.0
5.0,AAQFFGV5H1X8V,B0013CCCAK,10177.0,207.0
5.0,A2B611ACES8G3J,B0013BKDO8,8062.0,0.0
5.0,A2VVUQ36CWOOQE,B0013BKDO8,8708.0,0.0
5.0,AC2RD0JRMFLQP,B0013BKDO8,10222.0,0.0
3.0,A2J69W1GT870M,B0013HJBA4,3307.0,17.0
5.0,A3O931SE718P23,B0013HJBA4,9682.0,17.0
4.0,A30O7SKAXLKSPM,B0013HT2QW,8885.0,11.0
4.0,A3DQ23Y0TN3GBP,B0013Y582C,9334.0,5153.0
5.0,A11TTKJOZ1DR9G,B001766LZO,2762.0,4.0
5.0,A3OTNQKNLQDRNY,B001769IRW,5811.0,9.0
5.0,A1LXLGG6C0G8WT,B000IFF4L2,7240.0,634.0
2.0,A387QAUJHI23S8,B000KKVL6C,9155.0,99.0
5.0,AHTP306VS75PB,B000LDE9C6,10411.0,359.0
5.0,A1KZ34J2SU7C33,B000LDE9C6,2954.0,359.0
5.0,A1ICJY2HU1QLS1,B000LJNJOE,7113.0,327.0
5.0,A1MTKM76EFBT7L,B000M5YYIW,7277.0,407.0
5.0,A8Q7ILCF5ZFHH,B000MVZ020,10108.0,887.0
5.0,A2YWSKUCX57UMW,B000OVHWLK,5358.0,1232.0
5.0,A6LZQG06JCQIT,B000QC0XZO,2564.0,295.0
3.0,A3NXR8S8QFIQEB,B000QFN3EE,5794.0,1342.0
5.0,A1SSCCZMO7EI19,B000RGZHFA,1494.0,176.0
5.0,A3RTRRQQWOXF2S,B000SN6GES,9792.0,1140.0
4.0,A22EVOS6RJLK02,B000SZ3RES,4777.0,3126.0
5.0,A3M1RDT1YRROX7,B000TD1SYA,3708.0,1234.0
5.0,A2M0OXZEI25IE5,B000VGOVG2,8417.0,3650.0
5.0,A25CI9H9D158I6,B0001MSC84,4839.0,2.0
5.0,AY9CK4ZJGCZEC,B0001MSC84,2723.0,2.0
5.0,A1D6DJB4RIH1QV,B0001MSC84,1060.0,2.0
5.0,A3ENX1Y48DJQVK,B000X7VGKS,2443.0,2063.0
5.0,A22S0G113AUER0,B0010AQVIE,2146.0,431.0
1.0,ATMQFK1UA9QX0,B0013808U0,600.0,1146.0
5.0,A13W04LMNR3UQ0,B0013BKDO8,6625.0,0.0
5.0,A15H87XBHZZ9XS,B0013BKDO8,1926.0,0.0
5.0,A1GUBJW9S0PXAL,B0013HT2QW,2904.0,11.0
5.0,A3B5YEXQTV4TZF,B0013RVDG4,199.0,246.0
4.0,A2E6EM8Y1B735S,B0013TO97M,8181.0,1649.0
5.0,A2841T6WMD0ABZ,B0015YPIZW,7956.0,331.0
5.0,AQ5JDBXICB18J,B0016BP9HG,6314.0,3671.0
5.0,A2UPN61ECSHY2,B001769IRW,5293.0,9.0
5.0,A3857F2WTTZP11,B00178MO58,2405.0,90.0
5.0,A7UOZ53A4LWCX,B0017PWVO0,10074.0,559.0
4.0,A1ZV8BMJ72LSQX,B000JJPA66,7700.0,293.0
4.0,A22E3KHZNRB190,B000KKUGPO,3140.0,556.0
5.0,A1TF5QSI7ZZYOM,B000LGPD64,324.0,40.0
5.0,A1ZY6T21YRQX2S,B000LWXB44,2127.0,428.0
5.0,A2YW2W4WXU53QL,B000M0DMEO,8830.0,3626.0
5.0,A2QR3XCXRQRLK5,B000M2WOBE,5230.0,3627.0
1.0,A2682BOZU0ZTCF,B000NG61S6,7909.0,2349.0
2.0,A18FR888SRDX5H,B000NHZYJM,809.0,1338.0
5.0,AL5GX3Y4LRHK1,B000NIZYHI,2651.0,635.0
5.0,A1I3LXCHQOC38U,B000PSDID8,7105.0,532.0
4.0,A2LVMEG7IP5F90,B000SBLM1C,2275.0,122.0
5.0,A2DFINH7PH42RK,B000SBLM1C,3256.0,122.0
5.0,AVXHHT7OU5HLI,B000SBLM1C,6426.0,122.0
5.0,A2BDBLKJ36YUBA,B000V4FM4O,228.0,3132.0
5.0,A2ZA818QIQDOJX,B000WGHZYG,8839.0,35.0
5.0,A2DPP5IH6WO93S,B0001MSC84,5001.0,2.0
5.0,A3H78K1HRD1VOK,B0009W7M8W,5665.0,3566.0
5.0,A2T9E9RPWGBH96,B000YT1SA8,2311.0,1482.0
5.0,A3DR4NPWW16X19,B000Z9DCF6,5598.0,25.0
5.0,AEEXZY6BX0US8,B00134AE6W,10301.0,1647.0
5.0,A2BLIGAYBRCCP0,B00137WP5C,81.0,329.0
5.0,A3VDXVBVLBY568,B0013BKDO8,3799.0,0.0
5.0,A3F7QO1AUE9WUW,B0013BKDO8,5621.0,0.0
5.0,A5EPN0VVF9EHZ,B0013BKDO8,2556.0,0.0
5.0,A2GDLJQXDNU0VC,B0013BKDO8,8249.0,0.0
5.0,AYMEU79Q7HVYV,B0013J1UJW,2728.0,77.0
5.0,AKZWRVCJXXZZ2,B0013RVDG4,10519.0,246.0
5.0,A3OLBVPD3CACKI,B0013U75B8,1287.0,14.0
5.0,A34Q98ZTV4PMFB,B0015E2FDK,940.0,28.0
5.0,A36K8HWX9IZ0DN,B0015YJIY4,3543.0,312.0
5.0,A3GZIPC954OZ2,B00168264S,9437.0,1823.0
3.0,A2P3H8USHAQRCL,B001766LZO,1627.0,4.0
5.0,A2UPN61ECSHY2,B001766LZO,5293.0,4.0
4.0,A1R29FLZWPCURK,B001792Y02,4566.0,1149.0
5.0,ABLRIPM7KU6L6,B0017DETBA,6059.0,271.0
5.0,A2VQ435101UNW0,B000K1LZ76,8702.0,885.0
4.0,A2VJ5ALN1BIV3B,B000K7IWDK,8693.0,213.0
4.0,ASQDKT9LTFDIZ,B000LDE9C6,6364.0,359.0
5.0,A3977OZLNA8LCB,B000LJNJOE,237.0,327.0
5.0,A3BY8X683HDEM2,B000LVMJ7U,9282.0,1810.0
5.0,A1Q6E72RF53QB,B000MN6QTY,1483.0,2052.0
5.0,A2HLO10HRPI5KN,B000MVZ020,2245.0,887.0
5.0,A1V2K6ACPJWFGC,B000MW1IPM,3067.0,3632.0
5.0,A2BKIC9ZRYJ4DJ,B000MW6F7S,8082.0,1229.0
5.0,A0196552RI15HI7JB9PW,B000NBKLOQ,6495.0,1230.0
4.0,AUNC3U4OUI5TH,B000NI5D06,6403.0,245.0
5.0,AX9VPRY2Z5Q14,B000NI5D06,1872.0,245.0
3.0,A19OQF5LER2GRR,B000PSDID8,6809.0,532.0
5.0,A1V9DG5C9RVOOP,B000QDEQQU,1507.0,4294.0
5.0,A2OZLFFI750C0X,B000QWK174,3360.0,2700.0
5.0,A2W1L7U1JWQG3R,B000SKF9VW,5308.0,3646.0
5.0,A1P5HESYE8IF3J,B000TG80X4,7344.0,2703.0
5.0,ANBTTR2QT4C7,B000TGEFV0,19.0,1481.0
